#Latest:Time(s),#Latest:Temperature(°C),#Latest:Potential(V)
1863.9,34.64343269,2.618598938
1864.3,34.6689377,2.539634705
1864.7,34.69294698,2.464103699
1865.1,34.69294698,2.527046204
1865.5,34.69294698,2.353668213
1865.9,34.6689377,2.312660217
1866.3,34.7184617,2.243423462
1866.7,34.74248015,2.151870728
1867.1,34.74248015,1.984786987
1867.5,34.76800465,1.921844482
1867.9,34.74248015,1.846122742
1868.3,34.74248015,1.795768738
1868.7,34.76800465,1.732635498
1869.1,34.76800465,1.701164246
1869.5,34.79203233,1.685333252
1869.9,34.76800465,1.682281494
1870.3,34.81756665,1.682281494
1870.7,34.81756665,1.697921753
1871.1,34.81756665,1.720046997
1871.5,34.81756665,1.748466492
1871.9,34.79203233,1.82094574
1872.3,34.76800465,1.871299744
1872.7,34.76800465,1.965904236
1873.1,34.76800465,2.003860474
1873.5,34.76800465,2.101516724
1873.9,34.74248015,2.126693726
1874.3,34.76800465,2.240180969
1874.7,34.76800465,2.32219696
1875.1,34.79203233,2.426147461
1875.5,34.79203233,2.577590942
1875.9,34.79203233,2.675247192
1876.3,34.79203233,2.80456543
1876.7,34.76800465,2.987289429
1877.1,34.76800465,3.255271912
1877.5,34.76800465,3.337287903
1877.9,34.76800465,3.406715393
1878.3,34.76800465,3.50112915
1878.7,34.76800465,3.759765625
1879.1,34.74248015,3.873252869
1879.5,34.76800465,3.980445862
1879.9,34.76800465,4.131698608
1880.3,34.81756665,4.261016846
1880.7,34.81756665,4.390144348
1881.1,34.81756665,4.383850098
1881.5,34.81756665,4.519462585
1881.9,34.81756665,4.620361328
1882.3,34.84160361,4.752731323
1882.7,34.84160361,4.853630066
1883.1,34.84160361,4.841041565
1883.5,34.84160361,4.941940308
1883.9,34.84160361,4.951286316
1884.3,34.84160361,5.001831055
1884.7,34.86714783,5.008125305
1885.1,34.84160361,5.008125305
1885.5,34.84160361,5.008125305
1885.9,34.86714783,5.008125305
1886.3,34.84160361,5.008125305
1886.7,34.81756665,5.008125305
1887.1,34.81756665,4.986000061
1887.5,34.81756665,4.982948303
1887.9,34.81756665,4.907226563
1888.3,34.81756665,4.822158813
1888.7,34.79203233,4.749488831
1889.1,34.76800465,4.730606079
1889.5,34.74248015,4.774856567
1889.9,34.6689377,4.686546326
1890.3,34.61943253,4.664421082
1890.7,34.56994608,4.47845459
1891.1,34.52047824,4.336547852
1891.5,34.44706009,4.137992859
1891.9,34.42159795,4.008674622
1892.3,34.37218527,3.743934631
1892.7,34.34823415,3.624153137
1893.1,34.32279075,3.513908386
1893.5,34.32279075,3.507423401
1893.9,34.32279075,3.375053406
1894.3,34.32279075,3.170204163
1894.7,34.34823415,3.012657166
1895.1,34.34823415,3.160667419
1895.5,34.34823415,2.738380432
1895.9,34.34823415,2.568054199
1896.3,34.34823415,2.423095703
1896.7,34.34823415,2.060508728
1897.1,34.34823415,2.243423462
1897.5,34.37218527,2.350616455
1897.9,34.37218527,2.145576477
1898.3,34.37218527,2.126693726
1898.7,34.39763801,2.038383484
1899.1,34.37218527,1.902961731
1899.5,34.39763801,1.861953735
1899.9,34.42159795,1.817703247
1900.3,34.42159795,1.798820496
1900.7,34.39763801,1.75151825
1901.1,34.32279075,1.72328949
1901.5,34.27341429,1.672744751
1901.9,34.17471507,1.679039001
1902.3,34.1253921,1.672744751
1902.7,34.07608674,1.685333252
1903.1,34.02679888,1.710510254
1903.5,33.9775284,1.738929749
1903.9,33.92827521,1.817703247
1904.3,33.92827521,1.855659485
1904.7,33.92827521,1.943969727
1905.1,33.90440106,1.978492737
1905.5,33.87903919,2.022743225
1905.9,33.85517332,2.117347717
1906.3,33.85517332,2.256011963
1906.7,33.85517332,2.495574951
1907.1,33.85517332,2.716255188
1907.5,33.85517332,2.74143219
1907.9,33.82982022,2.858161926
1908.3,33.82982022,2.905464172
1908.7,33.82982022,3.081893921
1909.1,33.82982022,3.207969666
1909.5,33.82982022,3.170204163
1909.9,33.82982022,3.277397156
1910.3,33.80596259,3.469657898
1910.7,33.75676876,3.636741638
1911.1,33.75676876,3.800773621
1911.5,33.73143304,3.948783875
1911.9,33.70759172,4.014968872
1912.3,33.65843136,4.137992859
1912.7,33.63311279,4.295539856
1913.1,33.5839775,4.339790344
1913.5,33.56016024,4.38079834
1913.9,33.53485861,4.519462585
1914.3,33.51104926,4.610824585
1914.7,33.51104926,4.692840576
1915.1,33.51104926,4.847335815
1915.5,33.56016024,4.926109314
1915.9,33.60928756,4.989242554
1916.3,33.63311279,5.004882813
1916.7,33.65843136,5.008125305
1917.1,33.68226461,5.008125305
1917.5,33.68226461,5.008125305
1917.9,33.73143304,5.008125305
1918.3,33.75676876,5.008125305
1918.7,33.78061821,5.008125305
1919.1,33.80596259,5.008125305
1919.5,33.82982022,4.97341156
1919.9,33.85517332,4.907226563
1920.3,33.92827521,4.923057556
1920.7,33.95364592,4.828453064
1921.1,33.9775284,4.755973816
1921.5,33.9775284,4.727554321
1921.9,34.002908,4.588890076
1922.3,34.02679888,4.509925842
1922.7,34.05218742,4.396438599
1923.1,34.05218742,4.292488098
1923.5,34.05218742,4.305076599
1923.9,34.10148428,4.201126099
1924.3,34.1253921,3.923606873
1924.7,34.17471507,3.759765625
1925.1,34.20013079,3.630447388
1925.5,34.22405577,3.699874878
1925.9,34.2988484,3.611564636
1926.3,34.32279075,3.545379639
1926.7,34.39763801,3.387641907
1927.1,34.42159795,3.151321411
1927.5,34.4710289,3.081893921
1927.9,34.52047824,2.700424194
1928.3,34.56994608,2.668952942
1928.7,34.64343269,2.640533447
1929.1,34.6689377,2.536582947
1929.5,34.6689377,2.41355896
1929.9,34.61943253,2.338027954
1930.3,34.56994608,2.274894714
1930.7,34.52047824,2.095222473
1931.1,34.4965005,2.060508728
1931.5,34.44706009,1.975440979
1931.9,34.39763801,2.016448975
1932.3,34.32279075,1.855659485
1932.7,34.24948065,1.874542236
1933.1,34.20013079,1.843070984
1933.5,34.17471507,1.767349243
1933.9,34.1253921,1.697921753
1934.3,34.10148428,1.691627502
1934.7,34.05218742,1.694869995
1935.1,34.02679888,1.701164246
1935.5,33.9775284,1.720046997
1935.9,33.95364592,1.745223999
1936.3,33.92827521,1.802062988
1936.7,33.90440106,1.855659485
1937.1,33.87903919,1.91860199
1937.5,33.85517332,1.969146729
1937.9,33.87903919,2.038383484
1938.3,33.90440106,2.123641968
1938.7,33.95364592,2.126693726
1939.1,33.95364592,2.281188965
1939.5,33.95364592,2.517700195
1939.9,33.95364592,2.675247192
1940.3,33.9775284,2.722549438
1940.7,34.002908,2.905464172
1941.1,34.002908,3.040885925
1941.5,34.002908,3.119850159
1941.9,34.02679888,3.274154663
1942.3,34.07608674,3.387641907
1942.7,34.10148428,3.532791138
1943.1,34.1253921,3.56426239
1943.5,34.1253921,3.769111633
1943.9,34.10148428,3.873252869
1944.3,34.10148428,3.888893127
1944.7,34.10148428,4.071807861
1945.1,34.10148428,4.134941101
1945.5,34.10148428,4.235649109
1945.9,34.10148428,4.38709259
1946.3,34.10148428,4.302024841
1946.7,34.10148428,4.506874084
1947.1,34.10148428,4.73690033
1947.5,34.07608674,4.670715332
1947.9,34.07608674,4.57611084
1948.3,34.07608674,4.790496826
1948.7,34.07608674,4.935646057
1949.1,34.07608674,4.951286316
1949.5,34.07608674,4.916572571
1949.9,34.10148428,5.001831055
1950.3,34.10148428,5.008125305
1950.7,34.1253921,5.008125305
1951.1,34.10148428,5.008125305
1951.5,34.10148428,5.004882813
1951.9,34.10148428,4.989242554
1952.3,34.10148428,4.979705811
1952.7,34.10148428,4.963874817
1953.1,34.1253921,4.944992065
1953.5,34.1507987,4.850387573
1953.9,34.1507987,4.818916321
1954.3,34.17471507,4.730606079
1954.7,34.17471507,4.705429077
1955.1,34.17471507,4.588890076
1955.5,34.17471507,4.497337341
1955.9,34.17471507,4.374504089
1956.3,34.1507987,4.261016846
1956.7,34.1507987,4.05921936
1957.1,34.1253921,4.087638855
1957.5,34.1507987,4.128456116
1957.9,34.1253921,3.863716125
1958.3,34.1253921,3.917312622
1958.7,34.1507987,3.674507141
1959.1,34.20013079,3.548431396
1959.5,34.22405577,3.416061401
1959.9,34.20013079,3.349876404
1960.3,34.22405577,3.289985657
1960.7,34.22405577,3.022003174
1961.1,34.20013079,3.006362915
1961.5,34.20013079,2.924346924
1961.9,34.24948065,2.861213684
1962.3,34.27341429,2.788734436
1962.7,34.27341429,2.565002441
1963.1,34.27341429,2.467155457
1963.5,34.2988484,2.404212952
1963.9,34.27341429,2.227592468
1964.3,34.32279075,2.192878723
1964.7,34.32279075,2.123641968
1965.1,34.34823415,2.132987976
1965.5,34.34823415,2.016448975
1965.9,34.34823415,1.928138733
1966.3,34.34823415,1.874542236
1966.7,34.32279075,1.833534241
1967.1,34.2988484,1.786231995
1967.5,34.2988484,1.742172241
1967.9,34.27341429,1.713752747
1968.3,34.27341429,1.694869995
1968.7,34.24948065,1.682281494
1969.1,34.27341429,1.679039001
1969.5,34.27341429,1.682281494
1969.9,34.2988484,1.732635498
1970.3,34.2988484,1.7578125
1970.7,34.2988484,1.76410675
1971.1,34.2988484,1.836776733
1971.5,34.2988484,1.91860199
1971.9,34.2988484,1.972198486
1972.3,34.2988484,2.079391479
1972.7,34.27341429,2.098274231
1973.1,34.27341429,2.281188965
1973.5,34.27341429,2.293777466
1973.9,34.27341429,2.31590271
1974.3,34.2988484,2.508163452
1974.7,34.2988484,2.665710449
1975.1,34.2988484,2.842330933
1975.5,34.2988484,2.921104431
1975.9,34.27341429,3.107070923
1976.3,34.27341429,3.30581665
1976.7,34.24948065,3.302574158
1977.1,34.24948065,3.507423401
1977.5,34.22405577,3.56426239
1977.9,34.20013079,3.702926636
1978.3,34.17471507,3.847885132
1978.7,34.1507987,3.879547119
1979.1,34.1253921,3.986740112
1979.5,34.10148428,4.103279114
1979.9,34.10148428,4.210472107
1980.3,34.10148428,4.229354858
1980.7,34.10148428,4.349136353
1981.1,34.10148428,4.465866089
1981.5,34.10148428,4.544639587
1981.9,34.10148428,4.629707336
1982.3,34.1253921,4.74319458
1982.7,34.1253921,4.787445068
1983.1,34.1253921,4.897689819
1983.5,34.10148428,4.957580566
1983.9,34.1253921,4.957580566
1984.3,34.1253921,5.004882813
1984.7,34.10148428,5.008125305
1985.1,34.10148428,5.008125305
1985.5,34.07608674,5.008125305
1985.9,34.07608674,5.008125305
1986.3,34.05218742,5.008125305
1986.7,34.02679888,4.995536804
1987.1,34.02679888,5.004882813
1987.5,34.02679888,4.96711731
1987.9,34.02679888,4.944992065
1988.3,34.05218742,4.951286316
1988.7,34.05218742,4.938697815
1989.1,34.05218742,4.87575531
1989.5,34.05218742,4.81262207
1989.9,34.05218742,4.733848572
1990.3,34.05218742,4.554176331
1990.7,34.07608674,4.509925842
1991.1,34.10148428,4.481697083
1991.5,34.10148428,4.456329346
1991.9,34.10148428,4.210472107
1992.3,34.10148428,4.011917114
1992.7,34.10148428,3.857421875
1993.1,34.10148428,3.863716125
1993.5,34.10148428,3.838539124
1993.9,34.07608674,3.870010376
1994.3,34.07608674,3.712463379
1994.7,34.05218742,3.567314148
1995.1,34.002908,3.677749634
1995.5,34.002908,3.614616394
1995.9,34.002908,3.447532654
1996.3,34.002908,3.261566162
1996.7,34.002908,3.018951416
1997.1,33.9775284,2.895927429
1997.5,34.002908,2.732086182
1997.9,33.9775284,2.609062195
1998.3,33.92827521,2.495574951
1998.7,33.90440106,2.423095703
1999.1,33.85517332,2.306365967
1999.5,33.85517332,2.098274231
1999.9,33.85517332,2.013206482
2000.1,33.87903919,2.016448975
2000.5,33.87903919,1.965904236
2000.9,33.90440106,1.865005493
2001.3,33.87903919,1.833534241
2001.7,33.85517332,1.846122742
2002.1,33.82982022,1.767349243
2002.5,33.78061821,1.735877991
2002.9,33.73143304,1.704216003
2003.3,33.65843136,1.694869995
2003.7,33.65843136,1.679039001
2004.1,33.60928756,1.679039001
2004.5,33.5839775,1.682281494
2004.9,33.56016024,1.704216003
2005.3,33.53485861,1.75151825
2005.7,33.53485861,1.76410675
2006.1,33.51104926,1.824188232
2006.5,33.46195453,1.937675476
2006.9,33.46195453,1.981735229
2007.3,33.43666961,2.05116272
2007.7,33.41287594,2.177238464
2008.1,33.41287594,2.290725708
2008.5,33.41287594,2.347373962
2008.9,33.38759929,2.473449707
2009.3,33.38759929,2.577590942
2009.7,33.38759929,2.634239197
2010.1,33.41287594,2.74143219
2010.5,33.38759929,2.895927429
2010.9,33.38759929,3.145027161
2011.3,33.36381338,3.186035156
2011.7,33.36381338,3.353118896
2012.1,33.31476674,3.469657898
2012.5,33.28950647,3.734397888
2012.9,33.28950647,3.791236877
2013.3,33.28950647,3.929901123
2013.7,33.28950647,4.093933105
2014.1,33.28950647,4.194831848
2014.5,33.31476674,4.320907593
2014.9,33.31476674,4.352378845
2015.3,33.31476674,4.494285584
2015.7,33.31476674,4.563522339
2016.1,33.26573592,4.598236084
2016.5,33.24048375,4.699134827
2016.9,33.24048375,4.841041565
2017.3,33.2167208,4.944992065
2017.7,33.2167208,4.986000061
2018.1,33.19296151,4.976654053
2018.5,33.16772128,5.004882813
2018.9,33.11873725,5.004882813
2019.3,33.09499296,5.004882813
2019.7,33.0697686,5.004882813
2020.1,33.04603174,4.998588562
2020.5,33.04603174,5.001831055
2020.9,33.04603174,4.970169067
2021.3,33.02081524,4.938697815
2021.7,33.02081524,4.888343811
2022.1,32.99708574,4.81262207
2022.5,32.97187704,4.699134827
2022.9,32.94815486,4.569816589
2023.3,32.92295391,4.462623596
2023.7,32.87404573,4.396438599
2024.1,32.82515241,4.289245605
2024.5,32.77627383,4.125404358
2024.9,32.72740989,3.907966614
2025.3,32.6297255,3.914260864
2025.7,32.6297255,3.759765625
2026.1,32.60605309,3.561019897
2026.5,32.6297255,3.513908386
2026.9,32.60605309,3.17325592
2027.3,32.6297255,3.233337402
2027.7,32.6297255,3.113365173
2028.1,32.6297255,3.126144409
2028.5,32.6297255,2.924346924
2028.9,32.60605309,2.772903442
2029.3,32.58090484,2.5806427
2029.7,32.58090484,2.64377594
2030.1,32.55723934,2.489280701
2030.5,32.55723934,2.350616455
2030.9,32.53209839,2.136230469
2031.3,32.53209839,2.079391479
2031.7,32.53209839,2.120399475
2032.1,32.53209839,2.114105225
2032.5,32.53209839,1.984786987
2032.9,32.50843974,1.836776733
2033.3,32.50843974,1.814651489
2033.7,32.48330605,1.786231995
2034.1,32.45965421,1.716995239
2034.5,32.48330605,1.682281494
2034.9,32.45965421,1.685333252
2035.3,32.45965421,1.688575745
2035.7,32.45965421,1.704216003
2036.1,32.45965421,1.748466492
2036.5,32.43452772,1.789474487
2036.9,32.43452772,1.792526245
2037.3,32.43452772,1.811408997
2037.7,32.43452772,1.884078979
2038.1,32.45965421,1.972198486
2038.5,32.45965421,2.022743225
2038.9,32.48330605,2.09197998
2039.3,32.45965421,2.265357971
2039.7,32.50843974,2.271652222
2040.1,32.53209839,2.404212952
2040.5,32.55723934,2.530288696
2040.9,32.55723934,2.694129944
2041.3,32.53209839,2.732086182
2041.7,32.50843974,2.921104431
2042.1,32.48330605,3.066253662
2042.5,32.43452772,3.148078918
2042.9,32.41088262,3.384590149
2043.3,32.41088262,3.400421143
2043.7,32.41088262,3.576850891
2044.1,32.38576328,3.652572632
2044.5,32.38576328,3.82270813
2044.9,32.36212489,3.980445862
2045.3,32.38576328,4.103279114
2045.7,32.38576328,4.131698608
2046.1,32.38576328,4.241943359
2046.5,32.38576328,4.377555847
2046.9,32.33701264,4.54788208
2047.3,32.33701264,4.538345337
2047.7,32.36212489,4.601478577
2048.1,32.38576328,4.771614075
2048.5,32.38576328,4.837799072
2048.9,32.36212489,4.941940308
2049.3,32.33701264,4.976654053
2049.7,32.28827568,5.001831055
2050.1,32.3133809,5.004882813
2050.5,32.3133809,5.004882813
2050.9,32.3133809,5.008125305
2051.3,32.33701264,5.008125305
2051.7,32.3133809,5.004882813
2052.1,32.3133809,4.998588562
2052.5,32.3133809,4.97341156
2052.9,32.33701264,4.913520813
2053.3,32.3133809,4.834747314
2053.7,32.3133809,4.749488831
2054.1,32.28827568,4.73690033
2054.5,32.28827568,4.724311829
2054.9,32.28827568,4.677009583
2055.3,32.3133809,4.595184326
2055.7,32.33701264,4.475402832
2056.1,32.36212489,4.355430603
2056.5,32.33701264,4.415512085
2056.9,32.36212489,4.201126099
2057.3,32.33701264,4.131698608
2057.7,32.38576328,3.920555115
2058.1,32.36212489,3.63368988
2058.5,32.36212489,3.513908386
2058.9,32.36212489,3.482246399
2059.3,32.36212489,3.214263916
2059.7,32.36212489,3.107070923
2060.1,32.33701264,2.877044678
2060.5,32.36212489,2.955818176
2060.9,32.33701264,2.949523926
2061.3,32.3133809,2.760314941
2061.7,32.3133809,2.684783936
2062.1,32.28827568,2.627944946
2062.5,32.26465054,2.359962463
2062.9,32.26465054,2.309608459
2063.3,32.26465054,2.230834961
2063.7,32.28827568,2.142524719
2064.1,32.26465054,2.066802979
2064.5,32.26465054,1.962852478
2064.9,32.23955231,1.906013489
2065.3,32.21593372,1.833534241
2065.7,32.21593372,1.761054993
2066.1,32.21593372,1.745223999
2066.5,32.21593372,1.688575745
2066.9,32.28827568,1.691627502
2067.3,32.33701264,1.694869995
2067.7,32.38576328,1.685333252
2068.1,32.43452772,1.682281494
2068.5,32.43452772,1.691627502
2068.9,32.43452772,1.72328949
2069.3,32.43452772,1.767349243
2069.7,32.41088262,1.802062988
2070.1,32.38576328,1.915550232
2070.5,32.36212489,2.029037476
2070.9,32.36212489,2.05116272
2071.3,32.36212489,2.230834961
2071.7,32.33701264,2.240180969
2072.1,32.33701264,2.309608459
2072.5,32.33701264,2.391624451
2072.9,32.3133809,2.523994446
2073.3,32.33701264,2.732086182
2073.7,32.36212489,2.836036682
2074.1,32.38576328,2.801322937
2074.5,32.41088262,2.829742432
2074.9,32.41088262,2.914810181
2075.3,32.41088262,3.034591675
2075.7,32.41088262,3.066253662
2076.1,32.41088262,3.252220154
2076.5,32.41088262,3.548431396
2076.9,32.38576328,3.620910645
2077.3,32.38576328,3.65562439
2077.7,32.41088262,3.952026367
2078.1,32.41088262,4.021453857
2078.5,32.45965421,4.153823853
2078.9,32.43452772,4.232597351
2079.3,32.43452772,4.065513611
2079.7,32.41088262,4.374504089
2080.1,32.36212489,4.446983337
2080.5,32.33701264,4.673957825
2080.9,32.3133809,4.755973816
2081.3,32.28827568,4.81262207
2081.7,32.28827568,4.859924316
2082.1,32.28827568,4.916572571
2082.5,32.26465054,4.986000061
2082.9,32.23955231,4.992294312
2083.3,32.21593372,5.008125305
2083.7,32.21593372,5.004882813
2084.1,32.23955231,5.008125305
2084.5,32.21593372,5.004882813
2084.9,32.21593372,4.998588562
2085.3,32.19084242,4.970169067
2085.7,32.11854025,4.916572571
2086.1,32.11854025,4.815864563
2086.5,32.11854025,4.81262207
2086.9,32.09346265,4.774856567
2087.3,32.11854025,4.822158813
2087.7,32.16723032,4.667663574
2088.1,32.16723032,4.487991333
2088.5,32.19084242,4.446983337
2088.9,32.19084242,4.418563843
2089.3,32.19084242,4.106521606
2089.7,32.16723032,3.967857361
2090.1,32.16723032,3.911018372
2090.5,32.1421459,3.690338135
2090.9,32.11854025,3.674507141
2091.3,32.11854025,3.844833374
2091.7,32.16723032,3.447532654
2092.1,32.21593372,3.315162659
2092.5,32.21593372,3.207969666
2092.9,32.26465054,3.015708923
2093.3,32.26465054,2.836036682
2093.7,32.23955231,2.918052673
2094.1,32.28827568,2.766609192
2094.5,32.3133809,3.056716919
2094.9,32.3133809,3.255271912
2095.3,32.3133809,3.003120422
2095.7,32.3133809,2.839279175
2096.1,32.36212489,2.703666687
2096.5,32.36212489,2.221298218
2096.9,32.41088262,2.167701721
2097.3,32.48330605,2.035331726
2097.7,32.55723934,2.151870728
2098.1,32.6297255,1.962852478
2098.5,32.70372352,1.852416992
2098.9,32.7525804,1.871299744
2099.3,32.82515241,1.776885986
2099.7,32.87404573,1.874542236
2100.1,32.89923899,1.773643494
2100.5,32.92295391,1.726341248
2100.9,32.89923899,1.691627502
2101.3,32.82515241,1.691627502
2101.7,32.85033803,1.669692993
2102.1,32.85033803,1.672744751
2102.5,32.89923899,1.672744751
2102.9,32.92295391,1.672744751
2103.3,32.94815486,1.704216003
2103.7,32.97187704,1.701164246
2104.1,32.94815486,1.694869995
2104.5,32.99708574,1.732635498
2104.9,33.04603174,1.732635498
2105.3,33.02081524,1.770591736
2105.7,32.97187704,1.921844482
2106.1,32.94815486,1.931190491
2106.5,32.94815486,2.063751221
2106.9,32.87404573,2.186584473
2107.3,32.85033803,2.107810974
2107.7,32.85033803,1.969146729
2108.1,32.82515241,2.300071716
2108.5,32.80145187,2.328491211
2108.9,32.77627383,2.400970459
2109.3,32.7525804,2.558708191
2109.7,32.67856048,2.706718445
2110.1,32.67856048,2.769851685
2110.5,32.67856048,2.962112427
2110.9,32.67856048,3.018951416
2111.3,32.72740989,3.047180176
2111.7,32.7525804,3.06930542
2112.1,32.77627383,3.346824646
2112.5,32.80145187,3.091430664
2112.9,32.82515241,3.381347656
2113.3,32.85033803,3.598976135
2113.7,32.85033803,3.721809387
2114.1,32.85033803,3.851127625
2114.5,32.87404573,4.119110107
2114.9,32.89923899,4.182052612
2115.3,32.89923899,4.238891602
2115.7,32.89923899,4.342842102
2116.1,32.89923899,4.339790344
2116.5,32.87404573,4.532051086
2116.9,32.89923899,4.264068604
2117.3,32.94815486,4.2137146
2117.7,32.99708574,4.614067078
2118.1,33.04603174,4.809570313
2118.5,33.09499296,4.755973816
2118.9,33.14396952,4.787445068
2119.3,33.19296151,4.935646057
2119.7,33.24048375,4.957580566
